Date,Development Activity,Dev. Activity Contributors Count,Dev. Activity (Cryptocurrency),Dev. Activity (Bitcoin)
2018-04-20T05:00:00.000Z,3.29,1,14.14,5.86
2018-04-20T06:00:00.000Z,3.14,0,13.57,5.43
2018-04-20T07:00:00.000Z,2.86,0,11.71,6.43
2018-04-20T08:00:00.000Z,3,5,10.57,6.71
2018-04-20T09:00:00.000Z,2.71,1,9.14,7.86
2018-04-20T10:00:00.000Z,2.71,2,9.29,7.14
2018-04-20T11:00:00.000Z,1.57,0,8.29,7.14
2018-04-20T12:00:00.000Z,1.57,2,9.57,6.29
2018-04-20T13:00:00.000Z,1.57,0,11,6.29
2018-04-20T14:00:00.000Z,2.43,1,14,6
2018-04-20T15:00:00.000Z,3.43,3,17.29,7
2018-04-20T16:00:00.000Z,3.57,2,19.29,5.43
2018-04-20T17:00:00.000Z,3.86,4,20.14,5.86
2018-04-20T18:00:00.000Z,4.14,2,21,5.71
2018-04-20T19:00:00.000Z,4.29,3,21.43,5.71
2018-04-20T20:00:00.000Z,4.29,0,22,6.29
2018-04-20T21:00:00.000Z,3.57,1,19.14,5.86
2018-04-20T22:00:00.000Z,1.86,1,15.57,4.29
2018-04-20T23:00:00.000Z,1.57,0,13.71,4.14
2018-04-21T00:00:00.000Z,1,0,12.14,3.71
2018-04-21T01:00:00.000Z,0.71,0,10.14,2.86
2018-04-21T02:00:00.000Z,0.29,0,8.29,2.43
2018-04-21T03:00:00.000Z,0.29,0,6,1.86
2018-04-21T04:00:00.000Z,0.14,0,6.71,1.29
2018-04-21T05:00:00.000Z,0,0,5,0.86
2018-04-21T06:00:00.000Z,0,0,4.43,0.71
2018-04-21T07:00:00.000Z,0.29,1,5.29,0.43
2018-04-21T08:00:00.000Z,0.29,0,5.43,0.29
2018-04-21T09:00:00.000Z,0.29,0,5.71,0.29
2018-04-21T10:00:00.000Z,0.29,0,5.57,0.29
2018-04-21T11:00:00.000Z,0.43,1,6,0.43
2018-04-21T12:00:00.000Z,0.71,1,6.14,0.71
2018-04-21T13:00:00.000Z,0.71,0,5.57,0.71
2018-04-21T14:00:00.000Z,0.43,0,4.71,0.43
2018-04-21T15:00:00.000Z,0.57,1,4.57,0.71
2018-04-21T16:00:00.000Z,0.57,0,4.29,1.14
2018-04-21T17:00:00.000Z,0.57,0,5.29,1.29
2018-04-21T18:00:00.000Z,0.43,0,5.57,2.14
2018-04-21T19:00:00.000Z,0.29,1,5.29,2.57
2018-04-21T20:00:00.000Z,0.43,1,6.86,3
2018-04-21T21:00:00.000Z,0.43,0,7.29,3
2018-04-21T22:00:00.000Z,0.29,0,7.71,2.71
2018-04-21T23:00:00.000Z,0.29,0,7.43,2.29
2018-04-22T00:00:00.000Z,0.29,0,6.86,2.43
2018-04-22T01:00:00.000Z,0.57,1,7,1.71
2018-04-22T02:00:00.000Z,0.43,0,7.29,1
2018-04-22T03:00:00.000Z,0.29,0,6,0.57
2018-04-22T04:00:00.000Z,0.29,0,5.29,0.57
2018-04-22T05:00:00.000Z,0.29,0,4.43,1.29
2018-04-22T06:00:00.000Z,0.29,0,4.14,1.43
2018-04-22T07:00:00.000Z,0.29,0,3.14,1.57
2018-04-22T08:00:00.000Z,0,0,2.71,1.43
2018-04-22T09:00:00.000Z,0.29,1,3,1.71
2018-04-22T10:00:00.000Z,0.43,1,3.14,2.14
2018-04-22T11:00:00.000Z,0.43,0,3.43,2.14
2018-04-22T12:00:00.000Z,0.86,1,5.29,1.86
2018-04-22T13:00:00.000Z,1,1,6.71,1.86
2018-04-22T14:00:00.000Z,1,0,7.43,1.43
2018-04-22T15:00:00.000Z,1,0,7,1.29
2018-04-22T16:00:00.000Z,0.71,0,8,1.14
2018-04-22T17:00:00.000Z,0.57,0,8.14,0.71
2018-04-22T18:00:00.000Z,0.71,1,8.86,1.14
2018-04-22T19:00:00.000Z,0.29,0,7.14,0.71
2018-04-22T20:00:00.000Z,0.43,2,9.14,0.86
2018-04-22T21:00:00.000Z,0.43,0,10,1.29
2018-04-22T22:00:00.000Z,0.43,0,9.57,1.29
2018-04-22T23:00:00.000Z,0.43,0,7.71,1.14
2018-04-23T00:00:00.000Z,0.43,0,7.43,1.14
2018-04-23T01:00:00.000Z,0.29,0,7,0.71
2018-04-23T02:00:00.000Z,0.29,0,7.43,0.71
2018-04-23T03:00:00.000Z,0,0,5,1
2018-04-23T04:00:00.000Z,0,0,3.71,0.57
2018-04-23T05:00:00.000Z,0,0,3.57,0.57
2018-04-23T06:00:00.000Z,0.43,2,5.57,2.14
2018-04-23T07:00:00.000Z,0.71,2,6.29,2.86
2018-04-23T08:00:00.000Z,1.29,2,9.57,3.86
2018-04-23T09:00:00.000Z,1.57,1,11.71,4.14
2018-04-23T10:00:00.000Z,1.71,1,11.43,3.71
2018-04-23T11:00:00.000Z,1.71,0,11.71,3.71
2018-04-23T12:00:00.000Z,2.57,2,14.71,5.43
2018-04-23T13:00:00.000Z,2.29,1,15.43,5.71
2018-04-23T14:00:00.000Z,2.86,2,16.86,6
2018-04-23T15:00:00.000Z,3.29,3,19.29,6.14
2018-04-23T16:00:00.000Z,3.57,3,20.86,6.71
2018-04-23T17:00:00.000Z,3.71,1,23.14,8.71
2018-04-23T18:00:00.000Z,4.86,6,27,10.14
2018-04-23T19:00:00.000Z,4.57,2,27.43,10.14
2018-04-23T20:00:00.000Z,4.43,0,26.71,8.43
2018-04-23T21:00:00.000Z,4.29,2,27,8.43
2018-04-23T22:00:00.000Z,3.57,2,22.43,7.71
2018-04-23T23:00:00.000Z,4.43,5,22.43,8.43
2018-04-24T00:00:00.000Z,4.29,1,20.71,7
2018-04-24T01:00:00.000Z,3.14,0,17.71,6.71
2018-04-24T02:00:00.000Z,2.57,0,17,5.29
2018-04-24T03:00:00.000Z,2.57,0,17,5.43
2018-04-24T04:00:00.000Z,1.86,0,14.71,4.43
2018-04-24T05:00:00.000Z,2,2,15,4.57
2018-04-24T06:00:00.000Z,0.57,0,11.43,3.57
2018-04-24T07:00:00.000Z,0.43,0,11.43,3
2018-04-24T08:00:00.000Z,0.43,0,10.86,2.14
2018-04-24T09:00:00.000Z,1.29,1,10.29,2.71
2018-04-24T10:00:00.000Z,1.29,0,8.43,2.43
2018-04-24T11:00:00.000Z,1.57,1,9.86,2.71
2018-04-24T12:00:00.000Z,1.57,2,11,2.71
2018-04-24T13:00:00.000Z,2,3,13.57,2.57
2018-04-24T14:00:00.000Z,3.57,3,18.57,4.29
2018-04-24T15:00:00.000Z,5.86,5,25,7.14
2018-04-24T16:00:00.000Z,5.71,2,25.71,7
2018-04-24T17:00:00.000Z,7.43,4,33.71,9.43
2018-04-24T18:00:00.000Z,9.14,5,37.14,11.14
2018-04-24T19:00:00.000Z,8.86,1,34.86,11.57
2018-04-24T20:00:00.000Z,8.71,2,34.86,11.71
2018-04-24T21:00:00.000Z,7.14,0,30.43,9.86
2018-04-24T22:00:00.000Z,5.14,2,25.43,7
2018-04-24T23:00:00.000Z,4.71,2,25.71,6.57
2018-04-25T00:00:00.000Z,3.14,1,18.71,4.29
2018-04-25T01:00:00.000Z,1.14,0,14.86,2.57
2018-04-25T02:00:00.000Z,1.14,1,15.29,2.29
2018-04-25T03:00:00.000Z,0.86,0,12,1.71
2018-04-25T04:00:00.000Z,0.86,0,10.29,1.71
2018-04-25T05:00:00.000Z,0.71,1,8.43,1.57
2018-04-25T06:00:00.000Z,0.71,2,6,1.57
2018-04-25T07:00:00.000Z,0.71,1,5.57,2.14
2018-04-25T08:00:00.000Z,1.29,2,6.43,3.29
2018-04-25T09:00:00.000Z,1.57,2,7.71,3.14
2018-04-25T10:00:00.000Z,1.71,1,8.29,3.29
2018-04-25T11:00:00.000Z,1.86,1,9.29,3.43
2018-04-25T12:00:00.000Z,1.86,1,9.57,3.43
2018-04-25T13:00:00.000Z,2.14,1,11.14,3.86
2018-04-25T14:00:00.000Z,2.57,2,13.29,3.86
2018-04-25T15:00:00.000Z,2.29,2,14,2.86
2018-04-25T16:00:00.000Z,2,1,14.71,2.71
2018-04-25T17:00:00.000Z,3.14,4,19.29,3.86
2018-04-25T18:00:00.000Z,3,0,19,3.86
2018-04-25T19:00:00.000Z,3,1,38.14,3.86
2018-04-25T20:00:00.000Z,3.71,4,66.29,4.86
2018-04-25T21:00:00.000Z,3.86,3,97.14,5
2018-04-25T22:00:00.000Z,3.57,0,120.43,7
2018-04-25T23:00:00.000Z,3.71,2,139.57,7.71
2018-04-26T00:00:00.000Z,2.57,1,162.43,7.14
2018-04-26T01:00:00.000Z,3.14,2,173,7.71
2018-04-26T02:00:00.000Z,3.14,1,154.86,8.43
2018-04-26T03:00:00.000Z,2.29,2,128,7.29
2018-04-26T04:00:00.000Z,1.57,0,94.86,6.43
2018-04-26T05:00:00.000Z,1.57,0,70.29,4.14
2018-04-26T06:00:00.000Z,1.29,0,50.71,3.29
2018-04-26T07:00:00.000Z,1.43,2,24.86,3.43
2018-04-26T08:00:00.000Z,1.43,2,16,3.29
2018-04-26T09:00:00.000Z,1.86,1,17.43,3.29
2018-04-26T10:00:00.000Z,1.71,1,15.29,3
2018-04-26T11:00:00.000Z,2.57,4,16.86,3.86
2018-04-26T12:00:00.000Z,4.43,4,19.57,6.29
2018-04-26T13:00:00.000Z,5,2,19,7.71
2018-04-26T14:00:00.000Z,5,1,17.57,7.29
2018-04-26T15:00:00.000Z,4.71,2,16.57,7.43
2018-04-26T16:00:00.000Z,5,4,17.29,7.43
2018-04-26T17:00:00.000Z,5.43,4,19.43,8.57
2018-04-26T18:00:00.000Z,5,2,19.86,8.57
2018-04-26T19:00:00.000Z,3.14,0,15.86,6.57
2018-04-26T20:00:00.000Z,2.71,1,15,5.71
2018-04-26T21:00:00.000Z,2.71,2,14.86,5.57
2018-04-26T22:00:00.000Z,3,3,15.86,5.43
2018-04-26T23:00:00.000Z,2.57,1,14.29,5.29
2018-04-27T00:00:00.000Z,1.86,0,10.57,3.86
2018-04-27T01:00:00.000Z,1.43,0,8.86,3
2018-04-27T02:00:00.000Z,1.43,0,9.71,3.14
2018-04-27T03:00:00.000Z,1.29,0,8.86,2.43
2018-04-27T04:00:00.000Z,1,0,8.29,2.14
2018-04-27T05:00:00.000Z,0.43,0,6.43,1.57
2018-04-27T06:00:00.000Z,0,0,5,1
2018-04-27T07:00:00.000Z,0,0,7,1
2018-04-27T08:00:00.000Z,0.86,1,8.86,2.14
2018-04-27T09:00:00.000Z,1.14,2,8.71,2
2018-04-27T10:00:00.000Z,1.14,0,10.14,2.29
2018-04-27T11:00:00.000Z,1.14,0,10.57,3.14
2018-04-27T12:00:00.000Z,1.57,2,12.71,4.86
2018-04-27T13:00:00.000Z,1.86,2,14.14,6.14
2018-04-27T14:00:00.000Z,2.14,2,13.43,8
2018-04-27T15:00:00.000Z,1.71,2,12,7.71
2018-04-27T16:00:00.000Z,1.43,0,10.86,7.14
2018-04-27T17:00:00.000Z,2,1,11.71,8.29
2018-04-27T18:00:00.000Z,2.57,2,14.29,9.14
2018-04-27T19:00:00.000Z,2.14,0,13.86,8.43
2018-04-27T20:00:00.000Z,2.29,2,14.29,8.43
2018-04-27T21:00:00.000Z,2,0,14.14,7.29
2018-04-27T22:00:00.000Z,1.57,0,13.14,6.43
2018-04-27T23:00:00.000Z,1.71,1,14.29,6.57
2018-04-28T00:00:00.000Z,1.71,2,13.43,5.57
2018-04-28T01:00:00.000Z,1.57,2,11.86,4.43
2018-04-28T02:00:00.000Z,1.86,1,10.14,4.14
2018-04-28T03:00:00.000Z,1.57,1,8.86,2.86
2018-04-28T04:00:00.000Z,2,3,8.43,2.57
2018-04-28T05:00:00.000Z,2.14,1,9.57,2.86
2018-04-28T06:00:00.000Z,2.14,1,8.71,3
2018-04-28T07:00:00.000Z,1.71,1,8,2.57
2018-04-28T08:00:00.000Z,1.29,0,7.14,2
2018-04-28T09:00:00.000Z,1,0,8.29,1.29
2018-04-28T10:00:00.000Z,0.86,0,9.29,1.14
2018-04-28T11:00:00.000Z,0.43,0,9.71,0.71
2018-04-28T12:00:00.000Z,0.29,0,8.71,0.43
2018-04-28T13:00:00.000Z,0.29,1,8.86,0.43
2018-04-28T14:00:00.000Z,0.14,0,8.29,0.29
2018-04-28T15:00:00.000Z,0.14,0,8.57,0.29
2018-04-28T16:00:00.000Z,0.14,0,7.86,0.57
2018-04-28T17:00:00.000Z,0.14,0,5.86,0.71
2018-04-28T18:00:00.000Z,0.14,0,5,0.71
2018-04-28T19:00:00.000Z,0.14,0,5,0.71
2018-04-28T20:00:00.000Z,0,0,6.43,0.71
2018-04-28T21:00:00.000Z,0.29,1,9.71,1
2018-04-28T22:00:00.000Z,0.29,0,10.57,1
2018-04-28T23:00:00.000Z,0.29,0,10,1
2018-04-29T00:00:00.000Z,0.29,0,10.71,1
2018-04-29T01:00:00.000Z,0.29,0,11.71,1.14
2018-04-29T02:00:00.000Z,0.29,0,12.86,1.14
2018-04-29T03:00:00.000Z,0.29,0,10.86,2
2018-04-29T04:00:00.000Z,0,0,7.71,2.14
2018-04-29T05:00:00.000Z,0,0,6.14,2.14
2018-04-29T06:00:00.000Z,0,0,5.86,1.86
2018-04-29T07:00:00.000Z,0,0,5.57,1.71
2018-04-29T08:00:00.000Z,0.14,1,5.29,1.71
2018-04-29T09:00:00.000Z,0.29,1,4.43,2
2018-04-29T10:00:00.000Z,0.57,2,5.14,1.14
2018-04-29T11:00:00.000Z,0.57,0,4.86,1.71
2018-04-29T12:00:00.000Z,0.86,2,5.71,3
2018-04-29T13:00:00.000Z,0.86,0,5.57,3.57
2018-04-29T14:00:00.000Z,0.86,0,5,3.71
2018-04-29T15:00:00.000Z,1.14,2,4.57,4.57
2018-04-29T16:00:00.000Z,1.43,1,5.43,5.29
2018-04-29T17:00:00.000Z,1.14,0,25.57,5.29
2018-04-29T18:00:00.000Z,1.14,0,25.71,4.29
2018-04-29T19:00:00.000Z,1.14,2,26,3.43
2018-04-29T20:00:00.000Z,1.29,1,26.86,3
2018-04-29T21:00:00.000Z,1.57,2,28.57,3.14
2018-04-29T22:00:00.000Z,1.29,1,32.29,2.71
2018-04-29T23:00:00.000Z,0.86,0,31,1.86
2018-04-30T00:00:00.000Z,0.86,0,10.43,1.86
2018-04-30T01:00:00.000Z,1,1,11.29,2
2018-04-30T02:00:00.000Z,0.71,0,9.86,1.57
2018-04-30T03:00:00.000Z,0.71,1,9.14,1.71
2018-04-30T04:00:00.000Z,0.43,0,7.57,1.43
2018-04-30T05:00:00.000Z,0.43,1,3.43,1
2018-04-30T06:00:00.000Z,0.71,2,3.71,1.14
2018-04-30T07:00:00.000Z,0.86,1,4.14,1.14
2018-04-30T08:00:00.000Z,1.86,5,5,3
2018-04-30T09:00:00.000Z,3,5,9.43,4.57
2018-04-30T10:00:00.000Z,3.14,1,11.29,4.86
2018-04-30T11:00:00.000Z,3.29,1,11.29,5.14
2018-04-30T12:00:00.000Z,4,3,12.86,5.86
2018-04-30T13:00:00.000Z,4.57,4,15,6.57
2018-04-30T14:00:00.000Z,4.57,1,16.43,6.43
2018-04-30T15:00:00.000Z,3.71,1,16,4.86
2018-04-30T16:00:00.000Z,3,3,13.57,3.71
2018-04-30T17:00:00.000Z,3.29,2,16,3.71
2018-04-30T18:00:00.000Z,3.57,1,19.43,4.14
2018-04-30T19:00:00.000Z,2.71,0,20.71,3.29
2018-04-30T20:00:00.000Z,1.86,0,20,3.43
2018-04-30T21:00:00.000Z,1.71,0,19.71,3.29
2018-04-30T22:00:00.000Z,2,1,20.71,3.71
2018-04-30T23:00:00.000Z,1.71,1,20.29,3.86
2018-05-01T00:00:00.000Z,1.29,1,17.57,3.57
2018-05-01T01:00:00.000Z,1,1,14.71,4
2018-05-01T02:00:00.000Z,1,0,12.57,4
2018-05-01T03:00:00.000Z,1,0,10.71,4.14
2018-05-01T04:00:00.000Z,1,0,9.86,4.57
2018-05-01T05:00:00.000Z,0.57,1,7.29,3.86
2018-05-01T06:00:00.000Z,0.43,0,5.71,3.43
2018-05-01T07:00:00.000Z,0.43,1,4.43,3.29
2018-05-01T08:00:00.000Z,0.29,0,4.57,2.14
2018-05-01T09:00:00.000Z,0.29,0,3.86,2.14
2018-05-01T10:00:00.000Z,0.43,1,5.86,1
2018-05-01T11:00:00.000Z,0.86,2,7.14,1.43
2018-05-01T12:00:00.000Z,0.71,0,7,1.43
2018-05-01T13:00:00.000Z,1.57,3,10.29,2.57
2018-05-01T14:00:00.000Z,2.43,1,13.29,4
2018-05-01T15:00:00.000Z,3,3,16.29,5.86
2018-05-01T16:00:00.000Z,3.14,1,20.43,6.29
2018-05-01T17:00:00.000Z,3,0,20.57,7.86
2018-05-01T18:00:00.000Z,3,1,23,8.29
2018-05-01T19:00:00.000Z,3.14,1,27.43,8.57
2018-05-01T20:00:00.000Z,3.86,5,31.29,8.86
2018-05-01T21:00:00.000Z,2.86,0,29,7.29
2018-05-01T22:00:00.000Z,2.57,2,28,5.71
2018-05-01T23:00:00.000Z,2.86,2,24.71,6.43
2018-05-02T00:00:00.000Z,3.29,3,24,7.14
2018-05-02T01:00:00.000Z,3.29,2,21.86,7
2018-05-02T02:00:00.000Z,3.14,0,19.57,8.43
2018-05-02T03:00:00.000Z,1.71,1,13.14,7
2018-05-02T04:00:00.000Z,2,1,12.57,8
2018-05-02T05:00:00.000Z,1.71,0,9.71,7.71
2018-05-02T06:00:00.000Z,1.29,0,9,6.57
2018-05-02T07:00:00.000Z,0.86,0,9.57,7
2018-05-02T08:00:00.000Z,0.57,1,8.43,6.29
2018-05-02T09:00:00.000Z,0.71,1,7.57,4.57
2018-05-02T10:00:00.000Z,1.57,3,10.29,5.71
2018-05-02T11:00:00.000Z,1.43,1,11.86,4.86
2018-05-02T12:00:00.000Z,2,3,26.43,5.86
2018-05-02T13:00:00.000Z,3.14,3,31.43,7.57
2018-05-02T14:00:00.000Z,4,3,32.43,6.14
2018-05-02T15:00:00.000Z,4.14,2,33.14,6.29
2018-05-02T16:00:00.000Z,5.29,3,37,8.14
2018-05-02T17:00:00.000Z,4.43,1,36.43,7
2018-05-02T18:00:00.000Z,4.86,3,36.71,7.71
2018-05-02T19:00:00.000Z,4.43,1,23.86,8.14
2018-05-02T20:00:00.000Z,4,2,20.86,7.43
2018-05-02T21:00:00.000Z,4,2,22.14,7.14
2018-05-02T22:00:00.000Z,4.29,2,22.57,7.14
2018-05-02T23:00:00.000Z,3.71,2,19.43,5.86
2018-05-03T00:00:00.000Z,3.71,1,18.14,6
2018-05-03T01:00:00.000Z,3.14,0,17.14,5.14
2018-05-03T02:00:00.000Z,3,0,17.14,3.71
2018-05-03T03:00:00.000Z,2.43,1,15.86,2.86
2018-05-03T04:00:00.000Z,1.57,0,14.71,1.71
2018-05-03T05:00:00.000Z,1.43,1,13.71,1.71
2018-05-03T06:00:00.000Z,1,1,13,1.71
2018-05-03T07:00:00.000Z,1,1,12.71,1.86
2018-05-03T08:00:00.000Z,1.14,1,13.86,2.14
2018-05-03T09:00:00.000Z,2,2,16.29,3
2018-05-03T10:00:00.000Z,2.43,1,17,3.57
2018-05-03T11:00:00.000Z,2.57,1,17.43,3.71
2018-05-03T12:00:00.000Z,2.57,2,18.29,4.14
2018-05-03T13:00:00.000Z,2.57,1,19,5.57
2018-05-03T14:00:00.000Z,3.14,3,21.71,6
2018-05-03T15:00:00.000Z,3.29,2,22,6.43
2018-05-03T16:00:00.000Z,3.14,3,21.29,7.43
2018-05-03T17:00:00.000Z,3,2,21.86,7.57
2018-05-03T18:00:00.000Z,3.14,2,22,8.57
2018-05-03T19:00:00.000Z,3,2,23.71,8.14
2018-05-03T20:00:00.000Z,3.43,2,26.86,7.57
2018-05-03T21:00:00.000Z,2.71,0,25,6.86
2018-05-03T22:00:00.000Z,2.43,0,24.14,6.86
2018-05-03T23:00:00.000Z,1.86,1,21.43,6.29
2018-05-04T00:00:00.000Z,1.43,0,21.57,5.43
2018-05-04T01:00:00.000Z,1.14,0,20.14,4.29
2018-05-04T02:00:00.000Z,1,1,17.71,4.43
2018-05-04T03:00:00.000Z,0.29,0,14.29,3.43
2018-05-04T04:00:00.000Z,0.29,0,13.57,3.71
2018-05-04T05:00:00.000Z,0.29,0,11.57,3
2018-05-04T06:00:00.000Z,0.14,0,11.43,2.29
2018-05-04T07:00:00.000Z,0.14,0,10.29,2.57
2018-05-04T08:00:00.000Z,0.14,0,9,2.57
2018-05-04T09:00:00.000Z,0,0,8.57,1.86
2018-05-04T10:00:00.000Z,0.29,2,7.43,1.57
2018-05-04T11:00:00.000Z,0.29,0,6.57,1.29
2018-05-04T12:00:00.000Z,0.29,0,7,3.57
2018-05-04T13:00:00.000Z,0.29,0,8.14,4.29
2018-05-04T14:00:00.000Z,0.43,1,8.14,5
2018-05-04T15:00:00.000Z,0.57,1,9.71,6
2018-05-04T16:00:00.000Z,0.57,0,11.57,7
2018-05-04T17:00:00.000Z,0.57,1,13.86,7.29
2018-05-04T18:00:00.000Z,0.57,0,15.43,8.14
2018-05-04T19:00:00.000Z,0.57,0,16.14,5.86
2018-05-04T20:00:00.000Z,0.86,1,15.57,4.86
2018-05-04T21:00:00.000Z,2,4,19.14,5.14
2018-05-04T22:00:00.000Z,1.86,0,19.29,5
2018-05-04T23:00:00.000Z,1.86,0,18.14,4.86
2018-05-05T00:00:00.000Z,1.71,1,16.71,4.43
2018-05-05T01:00:00.000Z,1.71,0,15.43,3.57
2018-05-05T02:00:00.000Z,1.71,0,15,3.57
2018-05-05T03:00:00.000Z,1.57,1,15.14,3.43
2018-05-05T04:00:00.000Z,1,2,11.57,2.86
2018-05-05T05:00:00.000Z,1.71,2,10.57,2.86
2018-05-05T06:00:00.000Z,1.71,0,9.43,2
2018-05-05T07:00:00.000Z,1.57,0,9.29,1.86
2018-05-05T08:00:00.000Z,1.57,0,8.86,1.71
2018-05-05T09:00:00.000Z,1.57,0,8.86,1.71
2018-05-05T10:00:00.000Z,1.43,0,7.29,1.57
2018-05-05T11:00:00.000Z,0.71,0,7.14,0.86
2018-05-05T12:00:00.000Z,0,0,6.43,0.14
2018-05-05T13:00:00.000Z,0.14,1,5.86,1
2018-05-05T14:00:00.000Z,0.57,1,5.86,1.71
2018-05-05T15:00:00.000Z,0.57,0,7.29,2.71
2018-05-05T16:00:00.000Z,0.86,1,8.14,3.71
2018-05-05T17:00:00.000Z,0.86,0,11,5.29
2018-05-05T18:00:00.000Z,0.86,0,10.57,5.29
2018-05-05T19:00:00.000Z,0.86,0,10.14,5.14
2018-05-05T20:00:00.000Z,0.71,0,10.29,4.29
2018-05-05T21:00:00.000Z,0.29,0,10.57,3.57
2018-05-05T22:00:00.000Z,0.29,0,10.71,2.57
2018-05-05T23:00:00.000Z,0,0,10.86,1.57
2018-05-06T00:00:00.000Z,0,0,8.43,0.14
2018-05-06T01:00:00.000Z,0,0,8,0.14
2018-05-06T02:00:00.000Z,0,0,7.71,0.29
2018-05-06T03:00:00.000Z,0,0,7.57,0.71
2018-05-06T04:00:00.000Z,0,0,6.14,1.43
2018-05-06T05:00:00.000Z,0,0,4.29,1.43
2018-05-06T06:00:00.000Z,0,0,2.43,1.57
2018-05-06T07:00:00.000Z,0,0,2.29,1.43
2018-05-06T08:00:00.000Z,0,0,2,1.43
2018-05-06T09:00:00.000Z,0,0,2.14,1.57
2018-05-06T10:00:00.000Z,0,0,2,2.14
2018-05-06T11:00:00.000Z,0,0,1.71,1.43
2018-05-06T12:00:00.000Z,0.14,1,2.29,2
2018-05-06T13:00:00.000Z,0.14,0,2.86,2.86
2018-05-06T14:00:00.000Z,0.14,0,2.57,3
2018-05-06T15:00:00.000Z,0.14,0,3.29,3.14
2018-05-06T16:00:00.000Z,0.29,1,3.57,3.14
2018-05-06T17:00:00.000Z,0.29,0,3.57,2.14
2018-05-06T18:00:00.000Z,0.29,0,4.29,2.14
2018-05-06T19:00:00.000Z,0.57,2,5,2
2018-05-06T20:00:00.000Z,0.57,0,7.86,1.14
2018-05-06T21:00:00.000Z,1.43,2,11.57,1.86
2018-05-06T22:00:00.000Z,2.43,1,13.43,2.71
2018-05-06T23:00:00.000Z,2.29,0,13.86,2.43
2018-05-07T00:00:00.000Z,2.29,0,14.57,2.43
2018-05-07T01:00:00.000Z,2.29,0,15.43,2.43
2018-05-07T02:00:00.000Z,1.86,0,15.29,2
2018-05-07T03:00:00.000Z,2,1,14,2.57
2018-05-07T04:00:00.000Z,1.29,1,12.57,1.86
2018-05-07T05:00:00.000Z,0.29,0,12.14,1.29
2018-05-07T06:00:00.000Z,0.29,0,11.57,1.57
2018-05-07T07:00:00.000Z,0.29,0,12.57,2.86
2018-05-07T08:00:00.000Z,0.29,0,11.86,2.86
2018-05-07T09:00:00.000Z,0.29,0,12.43,2.86
2018-05-07T10:00:00.000Z,0.57,2,12.29,3.29
2018-05-07T11:00:00.000Z,1.14,2,12,4
2018-05-07T12:00:00.000Z,1.86,3,12,5
2018-05-07T13:00:00.000Z,3.29,4,17.29,7.14
2018-05-07T14:00:00.000Z,3.86,4,20.43,7.29
2018-05-07T15:00:00.000Z,4.71,4,23.43,8.29
2018-05-07T16:00:00.000Z,5.29,2,24,9
2018-05-07T17:00:00.000Z,5.14,1,24.43,8.29
2018-05-07T18:00:00.000Z,5.43,5,25.86,9.86
2018-05-07T19:00:00.000Z,4.86,1,25.43,9
2018-05-07T20:00:00.000Z,3.86,2,22.71,7.57
2018-05-07T21:00:00.000Z,3.57,1,20.86,6.43
2018-05-07T22:00:00.000Z,2.71,0,17.86,6.14
2018-05-07T23:00:00.000Z,2.14,0,16.14,5.71
2018-05-08T00:00:00.000Z,2.14,2,15.29,5.57
2018-05-08T01:00:00.000Z,1.14,0,14.29,3.29
2018-05-08T02:00:00.000Z,1,0,15,2.71
2018-05-08T03:00:00.000Z,0.57,0,12,3.29
2018-05-08T04:00:00.000Z,0.29,0,9.57,4.86
2018-05-08T05:00:00.000Z,0.29,0,8.71,4.14
2018-05-08T06:00:00.000Z,0.29,0,8.14,4.14
2018-05-08T07:00:00.000Z,0,0,7,3.86
2018-05-08T08:00:00.000Z,0,0,5.43,4
2018-05-08T09:00:00.000Z,0,0,5.57,5
2018-05-08T10:00:00.000Z,0,0,7.29,3.86
2018-05-08T11:00:00.000Z,0,0,7.43,2.14
2018-05-08T12:00:00.000Z,0,0,9.29,2.86
2018-05-08T13:00:00.000Z,0,0,13,3.29
2018-05-08T14:00:00.000Z,0.43,2,15.86,3.86
2018-05-08T15:00:00.000Z,0.57,1,20.29,6.14
2018-05-08T16:00:00.000Z,0.57,0,21,6
2018-05-08T17:00:00.000Z,1,2,21.57,6.43
2018-05-08T18:00:00.000Z,2.14,5,27.14,8.29
2018-05-08T19:00:00.000Z,2.57,3,29,8
2018-05-08T20:00:00.000Z,2.57,0,28.14,7.57
2018-05-08T21:00:00.000Z,2.14,0,26.71,7
2018-05-08T22:00:00.000Z,2.29,2,24.71,4.71
2018-05-08T23:00:00.000Z,2.43,1,23.29,4.71
2018-05-09T00:00:00.000Z,2,0,24.86,4.57
2018-05-09T01:00:00.000Z,1,1,20.43,3.29
2018-05-09T02:00:00.000Z,0.57,0,20.29,3.14
2018-05-09T03:00:00.000Z,0.71,1,18.71,3.14
2018-05-09T04:00:00.000Z,1.14,2,19.29,3.57
2018-05-09T05:00:00.000Z,1.14,2,18,4.29
2018-05-09T06:00:00.000Z,1.14,1,16.71,3.71
2018-05-09T07:00:00.000Z,1.57,2,15.29,3.43
2018-05-09T08:00:00.000Z,2.29,1,15.57,4
2018-05-09T09:00:00.000Z,3,1,14.43,4.43
2018-05-09T10:00:00.000Z,3.14,1,14.57,5.14
2018-05-09T11:00:00.000Z,2.86,1,13.29,5.43
2018-05-09T12:00:00.000Z,2.71,1,13.86,5.14
